Dingfang [(u'None', u'0.0', 0.0)]
Wenchao [(u'male', u'1.00', 1)]
LingNing [(u'None', u'0.0', 0.0)]
Shuiping [(u'None', u'0.0', 0.0)]
Tian-rui [(u'None', u'0.0', 0.0)]
Hong-Ru [(u'None', u'0.0', 0.0)]
Jiye [(u'None', u'0.0', 0.0)]
Jialing [(u'female', u'1.00', 1)]
Tshilidzi [(u'female', u'1.00', 1)]
Chunzhi [(u'None', u'0.0', 0.0)]
Chunjie [(u'None', u'0.0', 0.0)]
Daoying [(u'None', u'0.0', 0.0)]
Hafizuddin [(u'male', u'1.00', 1)]
Malachy [(u'male', u'1.00', 4)]
Eufrasio [(u'male', u'1.00', 1)]
Yong-Min [(u'None', u'0.0', 0.0)]
DongKook [(u'None', u'0.0', 0.0)]
Bong-Nam [(u'None', u'0.0', 0.0)]
Hong-yun [(u'None', u'0.0', 0.0)]
Xiao-hua [(u'None', u'0.0', 0.0)]
San-yang [(u'None', u'0.0', 0.0)]
Chiho [(u'female', u'1.00', 1)]
Hakbae [(u'None', u'0.0', 0.0)]
Keon-Jun [(u'None', u'0.0', 0.0)]
Tae-Chon [(u'None', u'0.0', 0.0)]
Ole-Christoffer [(u'None', u'0.0', 0.0)]
Asle [(u'male', u'1.00', 18)]
Govindachari [(u'None', u'0.0', 0.0)]
Khaireel [(u'None', u'0.0', 0.0)]
Montells [(u'None', u'0.0', 0.0)]
Myoungho [(u'None', u'0.0', 0.0)]
Chandima [(u'male', u'1.00', 1)]
Parisa [(u'female', u'1.00', 30)]
Memar [(u'None', u'0.0', 0.0)]
Kedian [(u'None', u'0.0', 0.0)]
Naomichi [(u'None', u'0.0', 0.0)]
Elpiniki [(u'None', u'0.0', 0.0)]
Chrysostomos [(u'male', u'1.00', 9)]
Shu-Kay [(u'None', u'0.0', 0.0)]
Hyun-Soo [(u'None', u'0.0', 0.0)]
Kyung-Woo [(u'None', u'0.0', 0.0)]
Ho-Sung [(u'None', u'0.0', 0.0)]
Chung-Nguyen [(u'None', u'0.0', 0.0)]
Yunsik [(u'None', u'0.0', 0.0)]
Jong-Hyun [(u'None', u'0.0', 0.0)]
Chungkyue [(u'None', u'0.0', 0.0)]
Enhai [(u'None', u'0.0', 0.0)]
Yunhee [(u'None', u'0.0', 0.0)]
Bok-Suk [(u'None', u'0.0', 0.0)]
Bilgin [(u'male', u'1.00', 38)]
Baldev [(u'male', u'1.00', 2)]
Shirlly [(u'None', u'0.0', 0.0)]
Valmar [(u'None', u'0.0', 0.0)]
Marcílio [(u'male', u'1.00', 6)]
Akara [(u'male', u'1.00', 1)]
Bastos [(u'male', u'1.00', 2)]
Surgwon [(u'None', u'0.0', 0.0)]
Masudur [(u'male', u'1.00', 3)]
Injee [(u'None', u'0.0', 0.0)]
Myung-Chul [(u'None', u'0.0', 0.0)]
Monzurur [(u'None', u'0.0', 0.0)]
Xinghuo [(u'None', u'0.0', 0.0)]
Minfen [(u'None', u'0.0', 0.0)]
Yuzheng [(u'None', u'0.0', 0.0)]
Zhancheng [(u'None', u'0.0', 0.0)]
Jinyao [(u'male', u'1.00', 1)]
Patch [(u'male', u'0.88', 16)]
Unil [(u'None', u'0.0', 0.0)]
Shaoxu [(u'None', u'0.0', 0.0)]
Tetsuyuki [(u'None', u'0.0', 0.0)]
Aijaz [(u'male', u'1.00', 14)]
Phooi [(u'None', u'0.0', 0.0)]
Torbjorn [(u'male', u'1.00', 22)]
Weicun [(u'None', u'0.0', 0.0)]
Nwe [(u'female', u'1.00', 1)]
Mêuser [(u'None', u'0.0', 0.0)]
Anelle [(u'female', u'1.00', 2)]
Jyotsna [(u'female', u'1.00', 19)]
Hongxue [(u'None', u'0.0', 0.0)]
Yongxia [(u'None', u'0.0', 0.0)]
Jia-Wen [(u'None', u'0.0', 0.0)]
Zheng-Qun [(u'None', u'0.0', 0.0)]
Zhaoqian [(u'None', u'0.0', 0.0)]
Jun-Yuan [(u'None', u'0.0', 0.0)]
Tai-Wen [(u'None', u'0.0', 0.0)]
Xiaohang [(u'None', u'0.0', 0.0)]
Nung [(u'female', u'1.00', 4)]
Kion [(u'None', u'0.0', 0.0)]
Tianguang [(u'None', u'0.0', 0.0)]
Zhihai [(u'None', u'0.0', 0.0)]
Bailing [(u'None', u'0.0', 0.0)]
Zhonglai [(u'None', u'0.0', 0.0)]
Jingqi [(u'female', u'1.00', 1)]
Chunkai [(u'None', u'0.0', 0.0)]
Gexiang [(u'None', u'0.0', 0.0)]
Laizhao [(u'None', u'0.0', 0.0)]
Baiyan [(u'None', u'0.0', 0.0)]
Sirma [(u'None', u'0.0', 0.0)]
Deanne [(u'female', u'1.00', 105)]
ChengSiong [(u'None', u'0.0', 0.0)]
TingYean [(u'None', u'0.0', 0.0)]
Meiping [(u'female', u'1.00', 6)]
Dewen [(u'None', u'0.0', 0.0)]
Xinlin [(u'None', u'0.0', 0.0)]
Phuan [(u'None', u'0.0', 0.0)]
Sanyang [(u'None', u'0.0', 0.0)]
Yuexin [(u'None', u'0.0', 0.0)]
Zhuoqun [(u'None', u'0.0', 0.0)]
Seung-Ryong [(u'None', u'0.0', 0.0)]
Jun-Ki [(u'None', u'0.0', 0.0)]
Chenhui [(u'male', u'1.00', 1)]
Imants [(u'male', u'1.00', 1)]
Eriksson [(u'male', u'1.00', 2)]
Om [(u'male', u'0.77', 64)]
Amitay [(u'male', u'1.00', 3)]
Tapabrata [(u'None', u'0.0', 0.0)]
Ri [(u'female', u'0.65', 20)]
Umair [(u'male', u'0.98', 50)]
Shell-Ying [(u'None', u'0.0', 0.0)]
Udantha [(u'None', u'0.0', 0.0)]
Dzuraidah [(u'None', u'0.0', 0.0)]
Yuzu [(u'None', u'0.0', 0.0)]
Liyan [(u'female', u'0.50', 2)]
Sattar [(u'None', u'0.0', 0.0)]
Chuanliang [(u'None', u'0.0', 0.0)]
Yun-Chao [(u'None', u'0.0', 0.0)]
Minh-Quang [(u'None', u'0.0', 0.0)]
Khairuzzaman [(u'None', u'0.0', 0.0)]
Anang [(u'male', u'1.00', 9)]
Hudaya [(u'None', u'0.0', 0.0)]
Chonghui [(u'None', u'0.0', 0.0)]
Zunquan [(u'None', u'0.0', 0.0)]
Liangdong [(u'None', u'0.0', 0.0)]
Saier [(u'None', u'0.0', 0.0)]
Pengyi [(u'None', u'0.0', 0.0)]
Xianyi [(u'None', u'0.0', 0.0)]
Shiven [(u'male', u'1.00', 1)]
Akarachai [(u'None', u'0.0', 0.0)]
Cher [(u'female', u'0.95', 39)]
Jiyang [(u'None', u'0.0', 0.0)]
Sumukh [(u'male', u'1.00', 1)]
Xianchao [(u'None', u'0.0', 0.0)]
Marcelino [(u'male', u'1.00', 30)]
Jung-Eun [(u'None', u'0.0', 0.0)]
Sreenatha [(u'None', u'0.0', 0.0)]
Korris [(u'None', u'0.0', 0.0)]
Norazwin [(u'None', u'0.0', 0.0)]
Pabitra [(u'male', u'0.88', 8)]
Deepani [(u'female', u'1.00', 2)]
Yalei [(u'None', u'0.0', 0.0)]
Sunmee [(u'None', u'0.0', 0.0)]
To-Yee [(u'None', u'0.0', 0.0)]
Byoungho [(u'None', u'0.0', 0.0)]
Hyeon-Joong [(u'None', u'0.0', 0.0)]
Olatz [(u'female', u'1.00', 7)]
Ibai [(u'male', u'1.00', 5)]
Xuanyang [(u'None', u'0.0', 0.0)]
Yuchang [(u'female', u'1.00', 1)]
Yihao [(u'None', u'0.0', 0.0)]
Nemmiche [(u'None', u'0.0', 0.0)]
Kha [(u'male', u'0.64', 11)]
Majigsuren [(u'None', u'0.0', 0.0)]
Calum [(u'male', u'1.00', 66)]
Khandaker [(u'None', u'0.0', 0.0)]
Shahidul [(u'male', u'1.00', 3)]
Umer [(u'male', u'1.00', 81)]
Jongpill [(u'None', u'0.0', 0.0)]
Nayer [(u'female', u'1.00', 1)]
Jean-Hugues [(u'male', u'1.00', 2)]
Siddu [(u'male', u'1.00', 1)]
Ping-Jer [(u'None', u'0.0', 0.0)]
Jie-Tsung [(u'None', u'0.0', 0.0)]
Harsha [(u'male', u'0.66', 64)]
Haw [(u'male', u'1.00', 2)]
Supphachai [(u'None', u'0.0', 0.0)]
Melisa [(u'female', u'1.00', 238)]
Nirbhay [(u'male', u'1.00', 1)]
Hyun-Sang [(u'None', u'0.0', 0.0)]
Eunyoung [(u'female', u'1.00', 26)]
Vlasti [(u'female', u'1.00', 1)]
Reino [(u'male', u'1.00', 4)]
Suen [(u'female', u'0.67', 3)]
Kathie [(u'female', u'1.00', 85)]
Hipólito [(u'male', u'1.00', 9)]
Salazar [(u'male', u'0.91', 11)]
Farias [(u'None', u'0.0', 0.0)]
Geory [(u'None', u'0.0', 0.0)]
Ramamurthy [(u'None', u'0.0', 0.0)]
Yongfang [(u'None', u'0.0', 0.0)]
Shamalee [(u'None', u'0.0', 0.0)]
Ningping [(u'None', u'0.0', 0.0)]
Noorshahida [(u'None', u'0.0', 0.0)]
Hartwig [(u'male', u'1.00', 1)]
Dongjae [(u'None', u'0.0', 0.0)]
Wonchurl [(u'None', u'0.0', 0.0)]
Doeksoo [(u'None', u'0.0', 0.0)]
Sung-Jae [(u'None', u'0.0', 0.0)]
Jaihie [(u'None', u'0.0', 0.0)]
Barroeta [(u'None', u'0.0', 0.0)]
Desiree [(u'female', u'1.00', 404)]
Harin [(u'None', u'0.0', 0.0)]
Afzel [(u'None', u'0.0', 0.0)]
Nanfei [(u'None', u'0.0', 0.0)]
Jinfang [(u'None', u'0.0', 0.0)]
Joffroy [(u'None', u'0.0', 0.0)]
Hanke [(u'female', u'1.00', 1)]
Sebastiaan [(u'male', u'1.00', 28)]
Seonjoo [(u'None', u'0.0', 0.0)]
Woong-Sik [(u'None', u'0.0', 0.0)]
Kwanghyuk [(u'None', u'0.0', 0.0)]
Seung-In [(u'None', u'0.0', 0.0)]
Hyeran [(u'female', u'1.00', 2)]
Kieron [(u'male', u'1.00', 23)]
Modesto [(u'male', u'1.00', 8)]
Castrillón [(u'None', u'0.0', 0.0)]
Anouar [(u'male', u'1.00', 28)]
Lorène [(u'female', u'1.00', 30)]
Asker [(u'male', u'1.00', 1)]
Sabih [(u'male', u'1.00', 3)]
Harsh [(u'male', u'1.00', 75)]
Saers [(u'None', u'0.0', 0.0)]
Zekeriya [(u'male', u'1.00', 24)]
Kwok-wai [(u'None', u'0.0', 0.0)]
Thirimachos [(u'None', u'0.0', 0.0)]
Joni-Kristian [(u'None', u'0.0', 0.0)]
Asmaa [(u'female', u'0.98', 125)]
Dijana [(u'female', u'1.00', 42)]
Fumitada [(u'None', u'0.0', 0.0)]
Laiyun [(u'None', u'0.0', 0.0)]
Jiansheng [(u'None', u'0.0', 0.0)]
Hoi-Wo [(u'None', u'0.0', 0.0)]
Xinjian [(u'None', u'0.0', 0.0)]
Purdy [(u'female', u'1.00', 2)]
Dihua [(u'None', u'0.0', 0.0)]
Sang-Youn [(u'None', u'0.0', 0.0)]
Chung-Shi [(u'None', u'0.0', 0.0)]
Ji-Ren [(u'None', u'0.0', 0.0)]
Kyoungtaek [(u'None', u'0.0', 0.0)]
Hee-seung [(u'female', u'1.00', 1)]
Bon-Woo [(u'None', u'0.0', 0.0)]
Myung-Cheol [(u'None', u'0.0', 0.0)]
Jongmoo [(u'None', u'0.0', 0.0)]
Juneho [(u'None', u'0.0', 0.0)]
Jeong-Seon [(u'None', u'0.0', 0.0)]
Dao-Qing [(u'None', u'0.0', 0.0)]
Salina [(u'female', u'1.00', 52)]
Hyosup [(u'None', u'0.0', 0.0)]
Bongku [(u'None', u'0.0', 0.0)]
Hakil [(u'None', u'0.0', 0.0)]
Daecheol [(u'None', u'0.0', 0.0)]
Leroux [(u'male', u'1.00', 1)]
les [(u'male', u'0.94', 137)]
Ramos [(u'male', u'0.90', 10)]
Adams [(u'male', u'1.00', 9)]
Wai-Kin [(u'None', u'0.0', 0.0)]
ChiChung [(u'None', u'0.0', 0.0)]
Satprem [(u'None', u'0.0', 0.0)]
Qixiu [(u'None', u'0.0', 0.0)]
Wenhu [(u'None', u'0.0', 0.0)]
Chul-Hyun [(u'None', u'0.0', 0.0)]
Kil-Houm [(u'None', u'0.0', 0.0)]
Hyeonjoon [(u'None', u'0.0', 0.0)]
Sang-Woong [(u'None', u'0.0', 0.0)]
Ho-Choul [(u'None', u'0.0', 0.0)]
Sung-Oh [(u'None', u'0.0', 0.0)]
Hyungkeun [(u'None', u'0.0', 0.0)]
Woo-Yong [(u'None', u'0.0', 0.0)]
Kangrok [(u'None', u'0.0', 0.0)]
Jain [(u'male', u'0.80', 5)]
Yonguk [(u'None', u'0.0', 0.0)]
Hwanjong [(u'None', u'0.0', 0.0)]
Ukil [(u'None', u'0.0', 0.0)]
Hyungchul [(u'None', u'0.0', 0.0)]
Santoso [(u'male', u'1.00', 3)]
Choonwoo [(u'None', u'0.0', 0.0)]
Youngchan [(u'None', u'0.0', 0.0)]
Jarret [(u'male', u'1.00', 11)]
Shizuo [(u'None', u'0.0', 0.0)]
Johji [(u'None', u'0.0', 0.0)]
Praveer [(u'male', u'1.00', 2)]
Ashwath [(u'male', u'1.00', 2)]
Alize [(u'female', u'1.00', 15)]
Sanun [(u'None', u'0.0', 0.0)]
Werasak [(u'None', u'0.0', 0.0)]
Boray [(u'None', u'0.0', 0.0)]
Bozdagi [(u'None', u'0.0', 0.0)]
LinLin [(u'female', u'1.00', 1)]
Peichung [(u'None', u'0.0', 0.0)]
Song-Hyang [(u'None', u'0.0', 0.0)]
Yoshimitsu [(u'male', u'1.00', 1)]
Byungjun [(u'None', u'0.0', 0.0)]
Yeunggyu [(u'None', u'0.0', 0.0)]
Yingqiang [(u'None', u'0.0', 0.0)]
Rawesak [(u'None', u'0.0', 0.0)]
Cenker [(u'male', u'1.00', 3)]
Aytül [(u'female', u'1.00', 9)]
Vedat [(u'male', u'1.00', 74)]
Taylan [(u'male', u'0.99', 70)]
Hikmet [(u'male', u'0.86', 50)]
Hezy [(u'None', u'0.0', 0.0)]
Kar-Ann [(u'None', u'0.0', 0.0)]
Wei-Yun [(u'None', u'0.0', 0.0)]
Chi-Leung [(u'None', u'0.0', 0.0)]
Man-Wai [(u'None', u'0.0', 0.0)]
Krithika [(u'female', u'1.00', 11)]
Chiyomi [(u'female', u'1.00', 1)]
Chin-Seng [(u'None', u'0.0', 0.0)]
Yeong-Khing [(u'None', u'0.0', 0.0)]
Haoshu [(u'None', u'0.0', 0.0)]
Jian-Gang [(u'None', u'0.0', 0.0)]
Ronda [(u'female', u'0.99', 90)]
Thiam [(u'None', u'0.0', 0.0)]
Shi-Qian [(u'None', u'0.0', 0.0)]
Li-Jun [(u'None', u'0.0', 0.0)]
Chew-Yean [(u'None', u'0.0', 0.0)]
Hee-Deok [(u'None', u'0.0', 0.0)]
Bong-Kee [(u'None', u'0.0', 0.0)]
Ming-hui [(u'None', u'0.0', 0.0)]
Xiukun [(u'None', u'0.0', 0.0)]
Sangsin [(u'None', u'0.0', 0.0)]
Jufu [(u'None', u'0.0', 0.0)]
Tanghui [(u'None', u'0.0', 0.0)]
Yongliang [(u'None', u'0.0', 0.0)]
Dzmitry [(u'None', u'0.0', 0.0)]
Antão [(u'None', u'0.0', 0.0)]
Febo [(u'male', u'1.00', 1)]
Lichan [(u'None', u'0.0', 0.0)]
Huai-hsin [(u'None', u'0.0', 0.0)]
Leantros [(u'None', u'0.0', 0.0)]
Edi [(u'male', u'0.88', 80)]
Sitt [(u'None', u'0.0', 0.0)]
Linn [(u'female', u'0.98', 94)]
Gustavsson [(u'None', u'0.0', 0.0)]
Gabrio [(u'male', u'1.00', 1)]
Jacopo [(u'male', u'1.00', 51)]
Mountaz [(u'None', u'0.0', 0.0)]
Caren [(u'female', u'0.97', 34)]
Brigham [(u'male', u'1.00', 3)]
Vítezslav [(u'male', u'1.00', 1)]
Asta [(u'female', u'0.95', 22)]
Camil [(u'male', u'0.73', 11)]
Genoveffa [(u'female', u'1.00', 3)]
Murielle [(u'female', u'1.00', 56)]
Montero [(u'None', u'0.0', 0.0)]
Shipman [(u'None', u'0.0', 0.0)]
Tovi [(u'female', u'1.00', 1)]
Yangzhou [(u'None', u'0.0', 0.0)]
Virtu [(u'female', u'1.00', 1)]
Alejo [(u'male', u'1.00', 100)]
Doantam [(u'None', u'0.0', 0.0)]
Maneesh [(u'male', u'1.00', 6)]
Dugald [(u'male', u'1.00', 2)]
Hidenory [(u'None', u'0.0', 0.0)]
Eben [(u'male', u'1.00', 45)]
Pourang [(u'None', u'0.0', 0.0)]
Makio [(u'None', u'0.0', 0.0)]
Aashima [(u'female', u'1.00', 1)]
Nitan [(u'None', u'0.0', 0.0)]
Vinit [(u'male', u'1.00', 20)]
Lars-Erik [(u'male', u'1.00', 12)]
Neeraja [(u'female', u'1.00', 13)]
Chien-Tsai [(u'None', u'0.0', 0.0)]
Aran [(u'female', u'0.53', 15)]
Sanz [(u'male', u'1.00', 3)]
Erric [(u'male', u'1.00', 3)]
Ovidio [(u'male', u'1.00', 16)]
Aparicio [(u'male', u'1.00', 1)]
Vicenzo [(u'male', u'1.00', 1)]
Sasso [(u'female', u'1.00', 2)]
Mija [(u'female', u'1.00', 4)]
Heinz-Dieter [(u'None', u'0.0', 0.0)]
Andri [(u'male', u'0.91', 70)]
Rubbia [(u'None', u'0.0', 0.0)]
Eika [(u'female', u'1.00', 1)]
Takaomi [(u'None', u'0.0', 0.0)]
Pinheiro [(u'None', u'0.0', 0.0)]
Suslik [(u'None', u'0.0', 0.0)]
Jeyakumar [(u'None', u'0.0', 0.0)]
Babis [(u'male', u'1.00', 11)]
Rongyao [(u'None', u'0.0', 0.0)]
Jean-Camille [(u'male', u'1.00', 1)]
Masatake [(u'None', u'0.0', 0.0)]
Qiaohui [(u'None', u'0.0', 0.0)]
Maruthappan [(u'None', u'0.0', 0.0)]
Fuqu [(u'None', u'0.0', 0.0)]
Azrina [(u'None', u'0.0', 0.0)]
Kristijan [(u'male', u'1.00', 27)]
Curran [(u'male', u'1.00', 4)]
Jereme [(u'male', u'1.00', 7)]
Rute [(u'female', u'1.00', 18)]
Lafcadio [(u'None', u'0.0', 0.0)]
Lassi [(u'male', u'1.00', 4)]
Levialdi [(u'None', u'0.0', 0.0)]
Archana [(u'female', u'0.99', 83)]
Indrani [(u'female', u'1.00', 16)]
Parasiliti [(u'None', u'0.0', 0.0)]
Taina [(u'female', u'1.00', 24)]
Ze'ev [(u'None', u'0.0', 0.0)]
Vinciane [(u'female', u'1.00', 7)]
Fakhreddine [(u'male', u'1.00', 1)]
A-Nasser [(u'None', u'0.0', 0.0)]
Alen [(u'male', u'0.99', 70)]
Duan-sheng [(u'None', u'0.0', 0.0)]
Zheng-kai [(u'None', u'0.0', 0.0)]
Hua-mei [(u'None', u'0.0', 0.0)]
Mohamed-Adel [(u'None', u'0.0', 0.0)]
Ambrish [(u'male', u'1.00', 3)]
Emrullah [(u'male', u'1.00', 39)]
Lichi [(u'female', u'1.00', 2)]
Chang-Tsun [(u'None', u'0.0', 0.0)]
Wu-chi [(u'None', u'0.0', 0.0)]
Sudharman [(u'None', u'0.0', 0.0)]
Kossai [(u'None', u'0.0', 0.0)]
Mandyam [(u'None', u'0.0', 0.0)]
Nicolaos [(u'male', u'1.00', 3)]
Guozhi [(u'None', u'0.0', 0.0)]
Young-Ouk [(u'None', u'0.0', 0.0)]
Jingu [(u'None', u'0.0', 0.0)]
Besma [(u'female', u'1.00', 17)]
Mickael [(u'male', u'1.00', 221)]
Sukhendu [(u'None', u'0.0', 0.0)]
Li-Chang [(u'None', u'0.0', 0.0)]
Jong-Chih [(u'None', u'0.0', 0.0)]
Ching-Chung [(u'None', u'0.0', 0.0)]
Shiloh [(u'female', u'0.71', 7)]
Anto [(u'female', u'0.57', 138)]
Weilie [(u'None', u'0.0', 0.0)]
Tarak [(u'male', u'1.00', 7)]
Puteri [(u'female', u'1.00', 6)]
Choudhury [(u'None', u'0.0', 0.0)]
Sijun [(u'male', u'1.00', 1)]
Haisong [(u'None', u'0.0', 0.0)]
Donnie [(u'male', u'0.96', 111)]
Tekin [(u'male', u'1.00', 34)]
Ruixin [(u'None', u'0.0', 0.0)]
Sushrutha [(u'None', u'0.0', 0.0)]
Sreela [(u'female', u'1.00', 8)]
Martino [(u'male', u'0.97', 38)]
Qiuyu [(u'None', u'0.0', 0.0)]
Zehang [(u'None', u'0.0', 0.0)]
Mahipal [(u'None', u'0.0', 0.0)]
Yi-Leh [(u'None', u'0.0', 0.0)]
Quanren [(u'None', u'0.0', 0.0)]
Fengliang [(u'None', u'0.0', 0.0)]
Taeone [(u'None', u'0.0', 0.0)]
Yaakov [(u'male', u'1.00', 5)]
Fagui [(u'None', u'0.0', 0.0)]
Hedayat [(u'None', u'0.0', 0.0)]
Mortuza [(u'None', u'0.0', 0.0)]
Yea-Shuan [(u'None', u'0.0', 0.0)]
Hao-ying [(u'None', u'0.0', 0.0)]
Po-Feng [(u'None', u'0.0', 0.0)]
Ching-Ting [(u'None', u'0.0', 0.0)]
Bai-ling [(u'None', u'0.0', 0.0)]
Ognjen [(u'male', u'1.00', 11)]
Hongtu [(u'None', u'0.0', 0.0)]
Thakshila [(u'female', u'1.00', 2)]
Zhiqun [(u'None', u'0.0', 0.0)]
Zhicong [(u'None', u'0.0', 0.0)]
Xuexian [(u'None', u'0.0', 0.0)]
Xing-Yun [(u'None', u'0.0', 0.0)]
Yunliang [(u'None', u'0.0', 0.0)]
Jinlei [(u'None', u'0.0', 0.0)]
Pum-Mo [(u'None', u'0.0', 0.0)]
Won-Hyung [(u'None', u'0.0', 0.0)]
JinHong [(u'None', u'0.0', 0.0)]
Heekuck [(u'None', u'0.0', 0.0)]
Huijae [(u'None', u'0.0', 0.0)]
Xinying [(u'female', u'1.00', 2)]
Shenghong [(u'None', u'0.0', 0.0)]
Zhewen [(u'None', u'0.0', 0.0)]
Junying [(u'None', u'0.0', 0.0)]
Jixiang [(u'None', u'0.0', 0.0)]
Changming [(u'None', u'0.0', 0.0)]
Jian-quan [(u'None', u'0.0', 0.0)]
Jin-Tao [(u'None', u'0.0', 0.0)]
Yong-Dong [(u'None', u'0.0', 0.0)]
Liang-Min [(u'None', u'0.0', 0.0)]
Yong-Zhao [(u'None', u'0.0', 0.0)]
Ming-Ni [(u'None', u'0.0', 0.0)]
Qianbin [(u'None', u'0.0', 0.0)]
Youju [(u'female', u'1.00', 1)]
Demin [(u'None', u'0.0', 0.0)]
Lianghao [(u'None', u'0.0', 0.0)]
Jian-Ping [(u'None', u'0.0', 0.0)]
Shangfen [(u'None', u'0.0', 0.0)]
Qingmin [(u'None', u'0.0', 0.0)]
Chenbo [(u'None', u'0.0', 0.0)]
Mayo [(u'female', u'0.85', 26)]
Baolu [(u'None', u'0.0', 0.0)]
Meiyu [(u'female', u'1.00', 4)]
Shuchuan [(u'None', u'0.0', 0.0)]
Chingching [(u'female', u'1.00', 1)]
Villaseñor [(u'None', u'0.0', 0.0)]
Ingoo [(u'male', u'1.00', 1)]
Chee-Yang [(u'None', u'0.0', 0.0)]
Aslam [(u'male', u'1.00', 35)]
Luque [(u'None', u'0.0', 0.0)]
Herráiz [(u'None', u'0.0', 0.0)]
Zheng-Hu [(u'None', u'0.0', 0.0)]
Yun-lan [(u'None', u'0.0', 0.0)]
José-María [(u'None', u'0.0', 0.0)]
Mariluz [(u'female', u'1.00', 33)]
Gelver [(u'male', u'1.00', 1)]
Shailendra [(u'male', u'1.00', 32)]
Auxilio [(u'None', u'0.0', 0.0)]
Sofía [(u'female', u'0.99', 1200)]
Kexiong [(u'None', u'0.0', 0.0)]
Meiqun [(u'None', u'0.0', 0.0)]
Marx [(u'male', u'1.00', 9)]
Alicja [(u'female', u'1.00', 32)]
Yusef [(u'male', u'1.00', 10)]
Socorro [(u'female', u'1.00', 59)]
Menasalvas [(u'None', u'0.0', 0.0)]
Huaglory [(u'None', u'0.0', 0.0)]
Bracha [(u'female', u'1.00', 5)]
Zhilan [(u'None', u'0.0', 0.0)]
Varunkumar [(u'None', u'0.0', 0.0)]
Lihi [(u'female', u'1.00', 5)]
Zouari [(u'male', u'1.00', 1)]
Weisen [(u'None', u'0.0', 0.0)]
Oyindamola [(u'female', u'1.00', 3)]
Huabin [(u'None', u'0.0', 0.0)]
Huasheng [(u'None', u'0.0', 0.0)]
Tianhe [(u'None', u'0.0', 0.0)]
Thanh-Trung [(u'None', u'0.0', 0.0)]
Saira [(u'female', u'1.00', 81)]
Natascha [(u'female', u'1.00', 72)]
AliReza [(u'male', u'1.00', 90)]
Ratvinder [(u'None', u'0.0', 0.0)]
Tamar [(u'female', u'1.00', 81)]
Fathia [(u'female', u'1.00', 3)]
Nacima [(u'None', u'0.0', 0.0)]
Zohaib [(u'male', u'1.00', 19)]
Huseyin [(u'male', u'1.00', 636)]
Jin-Heung [(u'None', u'0.0', 0.0)]
Wajahaat [(u'None', u'0.0', 0.0)]
Blázquez [(u'None', u'0.0', 0.0)]
Foto [(u'male', u'1.00', 4)]
Zevi [(u'None', u'0.0', 0.0)]
Thomson [(u'male', u'1.00', 7)]
Teofilo [(u'male', u'1.00', 6)]
Jik [(u'None', u'0.0', 0.0)]
I-Chang [(u'None', u'0.0', 0.0)]
Ferucio [(u'None', u'0.0', 0.0)]
Souâd [(u'female', u'1.00', 34)]
Letu [(u'female', u'1.00', 9)]
Edd [(u'male', u'0.99', 78)]
Germain [(u'male', u'0.99', 73)]
Vineta [(u'female', u'1.00', 7)]
Aivars [(u'None', u'0.0', 0.0)]
Arnis [(u'None', u'0.0', 0.0)]
Vladimirs [(u'None', u'0.0', 0.0)]
Uldis [(u'male', u'1.00', 2)]
Gundars [(u'male', u'1.00', 7)]
Baiba [(u'female', u'1.00', 3)]
Vita [(u'female', u'0.97', 91)]
Girts [(u'male', u'1.00', 13)]
Antons [(u'None', u'0.0', 0.0)]
Andrejs [(u'male', u'1.00', 1)]
Ingi [(u'female', u'0.75', 16)]
Marite [(u'female', u'1.00', 11)]
Gavino [(u'male', u'1.00', 4)]
Hathal [(u'None', u'0.0', 0.0)]
Egle [(u'female', u'1.00', 35)]
Loudcher [(u'None', u'0.0', 0.0)]
Imandra [(u'None', u'0.0', 0.0)]
Vello [(u'male', u'1.00', 1)]
Kastytis [(u'None', u'0.0', 0.0)]
Mihails [(u'None', u'0.0', 0.0)]
Jurgita [(u'female', u'1.00', 13)]
Riisgaard [(u'None', u'0.0', 0.0)]
Uuno [(u'None', u'0.0', 0.0)]
Lelde [(u'female', u'1.00', 2)]
Milda [(u'female', u'0.92', 13)]
Natalja [(u'female', u'1.00', 3)]
Regimantas [(u'male', u'1.00', 2)]
Kriss [(u'female', u'0.51', 71)]
Meelis [(u'male', u'1.00', 3)]
Alsayed [(u'male', u'1.00', 3)]
Zane [(u'male', u'0.90', 112)]
Liina [(u'female', u'1.00', 7)]
Harry-Anton [(u'None', u'0.0', 0.0)]
Janno [(u'male', u'1.00', 4)]
Faron [(u'male', u'0.71', 7)]
Kofi [(u'male', u'1.00', 38)]
Govinda [(u'male', u'0.83', 6)]
Hiroako [(u'None', u'0.0', 0.0)]
Nobuhiko [(u'male', u'1.00', 1)]
Florencio [(u'male', u'1.00', 18)]
Takasi [(u'None', u'0.0', 0.0)]
(Iain) [(u'None', u'0.0', 0.0)]
Tokofumi [(u'None', u'0.0', 0.0)]
Francesmary [(u'None', u'0.0', 0.0)]
Licinio [(u'male', u'1.00', 4)]
Solaleh [(u'None', u'0.0', 0.0)]
Kaizad [(u'None', u'0.0', 0.0)]
Wolmet [(u'None', u'0.0', 0.0)]
Mari'lle [(u'None', u'0.0', 0.0)]
Rahat [(u'male', u'0.75', 16)]
Bod [(u'female', u'0.50', 2)]
Conn [(u'male', u'1.00', 3)]
Heide [(u'female', u'1.00', 14)]
