	language_label	profession	wikipedia_link	image_link
1638	ta	Elementary and middle school teachers	http://ta.wikipedia.org/wiki/%E0%AE%86%E0%AE%9A%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%B0%E0%AF%8D	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1639	ta	Elementary and middle school teachers	http://ta.wikipedia.org/wiki/%E0%AE%86%E0%AE%9A%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%B0%E0%AF%8D	http://upload.wikimedia.org/wikipedia/commons/e/e3/Raja_Ravi_Varma_-_Sankaracharya.jpg
1640	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/1/11/Koerperstrafe-_MA_Birkenrute.png
1641	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/f/f7/Jewish_Children_with_their_Teacher_in_Samarkand_cropped.jpg
1642	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/c/c9/Rostock_Schmidt_Lehrer-Student.jpg
1643	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/7/7e/Bundesarchiv_Bild_183-13055-0008%2C_Hohendorf%2C_JP_mit_Dorflehrer.jpg
1644	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg
1645	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1646	te	Elementary and middle school teachers	http://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%BE%E0%B0%A7%E0%B1%8D%E0%B0%AF%E0%B0%BE%E0%B0%AF%E0%B1%81%E0%B0%A1%E0%B1%81	http://upload.wikimedia.org/wikipedia/commons/4/40/Teacher_in_Laos.jpg
1647	th	Elementary and middle school teachers	http://th.wikipedia.org/wiki/%E0%B8%84%E0%B8%A3%E0%B8%B9	http://upload.wikimedia.org/wikipedia/commons/8/8b/Project_Based_Learning.JPG
1648	th	Elementary and middle school teachers	http://th.wikipedia.org/wiki/%E0%B8%84%E0%B8%A3%E0%B8%B9	http://upload.wikimedia.org/wikipedia/commons/7/7e/AFC-Logo_Decline.svg
1649	th	Elementary and middle school teachers	http://th.wikipedia.org/wiki/%E0%B8%84%E0%B8%A3%E0%B8%B9	http://upload.wikimedia.org/wikipedia/commons/9/96/Bundesarchiv_Bild_183-1986-0722-018%2C_Bernau%2C_Klasse_der_Gewerkschaftshochschule.jpg
1650	tl	Elementary and middle school teachers	http://tl.wikipedia.org/wiki/Guro	http://upload.wikimedia.org/wikipedia/commons/c/ca/Crystal_Clear_app_Login_Manager.png
1651	tl	Elementary and middle school teachers	http://tl.wikipedia.org/wiki/Guro	http://upload.wikimedia.org/wikipedia/commons/6/6a/Nuvola_apps_edu_miscellaneous.svg
1652	tr	Elementary and middle school teachers	http://tr.wikipedia.org/wiki/%C3%96%C4%9Fretmen	http://upload.wikimedia.org/wikipedia/commons/2/2d/Astrid_Gruppefremvisning.jpg
1653	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/f/f7/Jewish_Children_with_their_Teacher_in_Samarkand_cropped.jpg
1654	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1655	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/8/83/TeacherBritishMuseum.jpg
1656	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/c/c9/Rostock_Schmidt_Lehrer-Student.jpg
1657	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg
1658	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/7/7e/Bundesarchiv_Bild_183-13055-0008%2C_Hohendorf%2C_JP_mit_Dorflehrer.jpg
1659	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/4/45/Brack_Vocabularius_rerum.jpg
1660	tt	Elementary and middle school teachers	http://tt.wikipedia.org/wiki/%D0%A3%D0%BA%D1%8B%D1%82%D1%83%D1%87%D1%8B	http://upload.wikimedia.org/wikipedia/commons/4/40/Teacher_in_Laos.jpg
1661	ug	Elementary and middle school teachers	http://ug.wikipedia.org/wiki/%D8%A6%D9%88%D9%82%DB%87%D8%AA%D9%82%DB%87%DA%86%D9%89	-
1662	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/uk/f/f7/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%D1%83%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8E_%D1%83_%D0%BF%D0%BE%D0%B4%D0%B2%D1%96%D1%80%D1%97_%D0%9D%D1%96%D0%B6%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BF%D0%B5%D0%B4%D1%83%D0%BD%D1%96%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D1%83.JPG
1663	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/commons/7/73/WiktionaryUk.svg
1664	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/commons/4/4a/Spas_vsederzhitel_sinay.jpg
1665	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/commons/9/98/%D0%A1%D0%B2%D0%B4%D0%BE%D1%86%D1%82%D0%B2%D0%BE_%D1%81%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%BD%D0%BE%D1%81%D1%82%D1%96_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0_%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%B8.JPG
1666	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/commons/9/9d/Applications-development.svg
1667	uk	Elementary and middle school teachers	http://uk.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C	http://upload.wikimedia.org/wikipedia/commons/c/c5/Pedagogo.jpg
1668	ur	Elementary and middle school teachers	http://ur.wikipedia.org/wiki/%D9%85%D8%B9%D9%84%D9%85	-
1669	uz	Elementary and middle school teachers	http://uz.wikipedia.org/wiki/O%CA%BBqituvchi	http://upload.wikimedia.org/wikipedia/commons/9/9d/Applications-development.svg
1670	uz	Elementary and middle school teachers	http://uz.wikipedia.org/wiki/O%CA%BBqituvchi	http://upload.wikimedia.org/wikipedia/commons/0/0f/MagnetSchool.jpg
1671	uz	Elementary and middle school teachers	http://uz.wikipedia.org/wiki/O%CA%BBqituvchi	http://upload.wikimedia.org/wikipedia/commons/0/01/Enciklopedia_stub.png
1672	vec	Elementary and middle school teachers	http://vec.wikipedia.org/wiki/Docente	-
1673	vi	Elementary and middle school teachers	http://vi.wikipedia.org/wiki/Gi%C3%A1o_vi%C3%AAn	http://upload.wikimedia.org/wikipedia/commons/1/1f/Commons-emblem-question_book_orange.svg
1674	vi	Elementary and middle school teachers	http://vi.wikipedia.org/wiki/Gi%C3%A1o_vi%C3%AAn	http://upload.wikimedia.org/wikipedia/commons/b/be/Tomboy_logo.svg
1675	wa	Elementary and middle school teachers	http://wa.wikipedia.org/wiki/Mwaisse_di_scole	http://upload.wikimedia.org/wikipedia/commons/6/64/Scole_walon_%C3%94tchamp_ricepe.jpg
1676	wa	Elementary and middle school teachers	http://wa.wikipedia.org/wiki/Mwaisse_di_scole	http://upload.wikimedia.org/wikipedia/commons/e/ea/Head%2C_Shoulders%2C_Knees_and_Toes.jpg
1677	war	Elementary and middle school teachers	http://war.wikipedia.org/wiki/Magturutdo	http://upload.wikimedia.org/wikipedia/commons/e/e2/Puzzle-W-glossy.svg
1678	yi	Elementary and middle school teachers	http://yi.wikipedia.org/wiki/%D7%9C%D7%A2%D7%A8%D7%A2%D7%A8	http://upload.wikimedia.org/wikipedia/yi/0/0c/Melamed.jpg
1679	yi	Elementary and middle school teachers	http://yi.wikipedia.org/wiki/%D7%9C%D7%A2%D7%A8%D7%A2%D7%A8	http://upload.wikimedia.org/wikipedia/commons/a/a5/Nuvola_apps_bookcase.svg
1680	za	Elementary and middle school teachers	http://za.wikipedia.org/wiki/Lauxsae	-
1681	zh	Elementary and middle school teachers	http://zh.wikipedia.org/wiki/%E6%95%99%E5%B8%88	http://upload.wikimedia.org/wikipedia/commons/d/d4/Classe-merikanjaka.jpg
1682	zh-yue	Elementary and middle school teachers	http://zh-yue.wikipedia.org/wiki/%E5%85%88%E7%94%9F	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
1683	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/f/f7/Jewish_Children_with_their_Teacher_in_Samarkand_cropped.jpg
1684	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/7/7e/Bundesarchiv_Bild_183-13055-0008%2C_Hohendorf%2C_JP_mit_Dorflehrer.jpg
1685	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/f/fc/Padlock-silver.svg
1686	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/1/11/Koerperstrafe-_MA_Birkenrute.png
1687	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg
1688	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/4/45/Brack_Vocabularius_rerum.jpg
1689	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/2/25/Ashs-teacher-and-students.jpg
1690	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1691	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/4/40/Teacher_in_Laos.jpg
1692	en	Secondary school teachers	http://en.wikipedia.org/wiki/Teacher	http://upload.wikimedia.org/wikipedia/commons/c/c9/Rostock_Schmidt_Lehrer-Student.jpg
1693	ar	Secondary school teachers	http://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3	http://upload.wikimedia.org/wikipedia/commons/a/a5/Nuvola_apps_bookcase.svg
1694	ar	Secondary school teachers	http://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3	http://upload.wikimedia.org/wikipedia/commons/b/b4/Gtk-dialog-info.svg
1695	ar	Secondary school teachers	http://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1696	ar	Secondary school teachers	http://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%B1%D8%B3	http://upload.wikimedia.org/wikipedia/commons/7/75/EduLogo.png
1697	ay	Secondary school teachers	http://ay.wikipedia.org/wiki/Yachachijg_Yatichiri	http://upload.wikimedia.org/wikipedia/commons/6/6c/Monumento_al_Maestro_%28V._R%C3%ADos%29_Madrid_01.jpg
1698	az	Secondary school teachers	http://az.wikipedia.org/wiki/M%C3%BC%C9%99llim	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1699	az	Secondary school teachers	http://az.wikipedia.org/wiki/M%C3%BC%C9%99llim	http://upload.wikimedia.org/wikipedia/commons/7/75/Science-symbol-2.svg
1700	ba	Secondary school teachers	http://ba.wikipedia.org/wiki/%D0%A3%D2%A1%D1%8B%D1%82%D1%8B%D1%83%D1%81%D1%8B	http://upload.wikimedia.org/wikipedia/ba/d/d1/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D1%8C.jpg
1701	be	Secondary school teachers	http://be.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D1%96%D0%BA	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
1702	be	Secondary school teachers	http://be.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D1%96%D0%BA	http://upload.wikimedia.org/wikipedia/commons/4/44/Aquote1.png
1703	be	Secondary school teachers	http://be.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D1%96%D0%BA	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1704	be	Secondary school teachers	http://be.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D1%96%D0%BA	http://upload.wikimedia.org/wikipedia/commons/4/49/Aquote2.png
1705	be-x-old	Secondary school teachers	http://be-x-old.wikipedia.org/wiki/%D0%9D%D0%B0%D1%81%D1%82%D0%B0%D1%9E%D0%BD%D1%96%D0%BA	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1706	bg	Secondary school teachers	http://bg.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB	http://upload.wikimedia.org/wikipedia/commons/0/0f/MagnetSchool.jpg
1707	bg	Secondary school teachers	http://bg.wikipedia.org/wiki/%D0%A3%D1%87%D0%B8%D1%82%D0%B5%D0%BB	http://upload.wikimedia.org/wikipedia/commons/8/83/TeacherBritishMuseum.jpg
1708	bn	Secondary school teachers	http://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%95	-
1709	bo	Secondary school teachers	http://bo.wikipedia.org/wiki/%E0%BD%91%E0%BD%82%E0%BD%BA%E0%BC%8B%E0%BD%A2%E0%BE%92%E0%BD%93%E0%BC%8D	http://upload.wikimedia.org/wikipedia/commons/8/8e/Village_school_in_Northern_Bahr_el_Ghazal%2C_Sudan.jpg
1710	ca	Secondary school teachers	http://ca.wikipedia.org/wiki/Mestre_d%27escola	http://upload.wikimedia.org/wikipedia/commons/4/4a/Disambig_grey.svg
1711	ca	Secondary school teachers	http://ca.wikipedia.org/wiki/Mestre_d%27escola	http://upload.wikimedia.org/wikipedia/commons/e/e8/Crystal_Clear_filesystem_pipe.png
1712	ca	Secondary school teachers	http://ca.wikipedia.org/wiki/Mestre_d%27escola	http://upload.wikimedia.org/wikipedia/commons/c/ce/Wikitext.svg
1713	ca	Secondary school teachers	http://ca.wikipedia.org/wiki/Mestre_d%27escola	http://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg
1714	ca	Secondary school teachers	http://ca.wikipedia.org/wiki/Mestre_d%27escola	http://upload.wikimedia.org/wikipedia/commons/6/63/Arbcom_ru_editing.svg
1715	cdo	Secondary school teachers	http://cdo.wikipedia.org/wiki/S%C4%ADng-s%C4%83ng	http://upload.wikimedia.org/wikipedia/commons/d/d4/Classe-merikanjaka.jpg
1716	cs	Secondary school teachers	http://cs.wikipedia.org/wiki/U%C4%8Ditel	http://upload.wikimedia.org/wikipedia/commons/9/97/Wiktionary-logo-cs.svg
1717	cs	Secondary school teachers	http://cs.wikipedia.org/wiki/U%C4%8Ditel	http://upload.wikimedia.org/wikipedia/commons/0/0f/MagnetSchool.jpg
1718	cv	Secondary school teachers	http://cv.wikipedia.org/wiki/%D0%92%C4%95%D1%80%D0%B5%D0%BD%D1%82%D0%B5%D0%BA%D0%B5%D0%BD	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1719	cv	Secondary school teachers	http://cv.wikipedia.org/wiki/%D0%92%C4%95%D1%80%D0%B5%D0%BD%D1%82%D0%B5%D0%BA%D0%B5%D0%BD	http://upload.wikimedia.org/wikipedia/commons/5/56/1_%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F_-_%D0%94%D0%B5%D0%BD%D1%8C_%D0%B7%D0%BD%D0%B0%D0%BD%D0%B8%D0%B9_%21.JPG
1720	cv	Secondary school teachers	http://cv.wikipedia.org/wiki/%D0%92%C4%95%D1%80%D0%B5%D0%BD%D1%82%D0%B5%D0%BA%D0%B5%D0%BD	http://upload.wikimedia.org/wikipedia/commons/4/49/Aquote2.png
1721	cv	Secondary school teachers	http://cv.wikipedia.org/wiki/%D0%92%C4%95%D1%80%D0%B5%D0%BD%D1%82%D0%B5%D0%BA%D0%B5%D0%BD	http://upload.wikimedia.org/wikipedia/commons/4/44/Aquote1.png
1722	cy	Secondary school teachers	http://cy.wikipedia.org/wiki/Athro	http://upload.wikimedia.org/wikipedia/commons/a/a5/Nuvola_apps_bookcase.svg
1723	cy	Secondary school teachers	http://cy.wikipedia.org/wiki/Athro	http://upload.wikimedia.org/wikipedia/commons/2/2a/Wiktionary-logo-cy.png
1724	da	Secondary school teachers	http://da.wikipedia.org/wiki/L%C3%A6rer	http://upload.wikimedia.org/wikipedia/commons/e/ec/Wiktionary-logo.svg
1725	da	Secondary school teachers	http://da.wikipedia.org/wiki/L%C3%A6rer	http://upload.wikimedia.org/wikipedia/commons/2/2b/Economist.svg
1726	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/9/94/Max_und_Moritz_%28Busch%29_040.png
1727	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/e/ea/Disambig-dark.svg
1728	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/9/92/Qsicon_Ueberarbeiten.svg
1729	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/a/ac/Orbis-pictus-002.jpg
1730	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/c/cd/Bundesarchiv_Bild_183-J0604-0033-001%2C_Bernau%2C_Lehrer_der_Gewerkschaftsschule.jpg
1731	de	Secondary school teachers	http://de.wikipedia.org/wiki/Lehrer	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1732	el	Secondary school teachers	http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%B4%CE%B1%CF%83%CE%BA%CE%B1%CE%BB%CE%AF%CE%B1	http://upload.wikimedia.org/wikipedia/commons/5/5c/Ambox_scales.svg
1733	el	Secondary school teachers	http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%B4%CE%B1%CF%83%CE%BA%CE%B1%CE%BB%CE%AF%CE%B1	http://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg
1734	eo	Secondary school teachers	http://eo.wikipedia.org/wiki/Instruisto	http://upload.wikimedia.org/wikipedia/commons/7/7a/Japanese-Teacher%27s-Room.jpg
1735	eo	Secondary school teachers	http://eo.wikipedia.org/wiki/Instruisto	http://upload.wikimedia.org/wikipedia/commons/8/82/Socrates_teaching.jpg
1736	es	Secondary school teachers	http://es.wikipedia.org/wiki/Maestro	http://upload.wikimedia.org/wikipedia/commons/1/13/Spanish_Wikiquote.SVG
1737	es	Secondary school teachers	http://es.wikipedia.org/wiki/Maestro	http://upload.wikimedia.org/wikipedia/commons/6/6a/Nuvola_apps_edu_miscellaneous.svg
1738	es	Secondary school teachers	http://es.wikipedia.org/wiki/Maestro	http://upload.wikimedia.org/wikipedia/commons/1/1f/Commons-emblem-question_book_orange.svg
1739	es	Secondary school teachers	http://es.wikipedia.org/wiki/Maestro	http://upload.wikimedia.org/wikipedia/commons/6/6c/Monumento_al_Maestro_%28V._R%C3%ADos%29_Madrid_01.jpg
1740	es	Secondary school teachers	http://es.wikipedia.org/wiki/Maestro	http://upload.wikimedia.org/wikipedia/commons/c/c6/Commons-emblem-scales.svg
1741	et	Secondary school teachers	http://et.wikipedia.org/wiki/%C3%95petaja	http://upload.wikimedia.org/wikipedia/commons/8/82/Codex_Manesse_Schulmeister_von_Esslingen.jpg
1742	et	Secondary school teachers	http://et.wikipedia.org/wiki/%C3%95petaja	http://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg
1743	eu	Secondary school teachers	http://eu.wikipedia.org/wiki/Maisu/maistra	http://upload.wikimedia.org/wikipedia/commons/8/8a/Jakintza_maistra_2014_001.jpg
1744	eu	Secondary school teachers	http://eu.wikipedia.org/wiki/Maisu/maistra	http://upload.wikimedia.org/wikipedia/commons/6/6a/Nuvola_apps_edu_miscellaneous.svg
1745	fi	Secondary school teachers	http://fi.wikipedia.org/wiki/Opettaja	http://upload.wikimedia.org/wikipedia/commons/3/34/Math_lecture_at_TKK.JPG
1746	fi	Secondary school teachers	http://fi.wikipedia.org/wiki/Opettaja	http://upload.wikimedia.org/wikipedia/commons/5/5c/School_children_in_Louvre.jpg
1747	fi	Secondary school teachers	http://fi.wikipedia.org/wiki/Opettaja	http://upload.wikimedia.org/wikipedia/commons/2/2c/Broom_icon.svg
1748	fi	Secondary school teachers	http://fi.wikipedia.org/wiki/Opettaja	http://upload.wikimedia.org/wikipedia/commons/7/7a/Japanese-Teacher%27s-Room.jpg
1749	fi	Secondary school teachers	http://fi.wikipedia.org/wiki/Opettaja	http://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg
1750	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/e/ec/M%C3%A9tier.png
1751	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/b/b4/Gtk-dialog-info.svg
1752	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/3/34/Nuvola_apps_kpager.svg
1753	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/4/4b/Books-aj.svg_aj_ashton_01.svg
1754	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/3/3e/Disambig_colour.svg
1755	fr	Secondary school teachers	http://fr.wikipedia.org/wiki/Instituteur	http://upload.wikimedia.org/wikipedia/commons/d/db/Classroom_at_a_seconday_school_in_Pendembu_Sierra_Leone.jpg
1756	fy	Secondary school teachers	http://fy.wikipedia.org/wiki/Underwizer	http://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg
1757	fy	Secondary school teachers	http://fy.wikipedia.org/wiki/Underwizer	http://upload.wikimedia.org/wikipedia/commons/4/40/Teacher_in_Laos.jpg
1758	ga	Secondary school teachers	http://ga.wikipedia.org/wiki/M%C3%BAinteoir	http://upload.wikimedia.org/wikipedia/commons/f/fc/Bundesarchiv_Bild_183-1982-1215-012%2C_Berlin%2C_Volkskammer-Abgeordnete_der_CDU.jpg
1759	gd	Secondary school teachers	http://gd.wikipedia.org/wiki/Neach-teagaisg	-
1760	gl	Secondary school teachers	http://gl.wikipedia.org/wiki/Mestre	-
1761	gu	Secondary school teachers	http://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%95%E0%AB%8D%E0%AA%B7%E0%AA%95	http://upload.wikimedia.org/wikipedia/commons/c/c9/Rostock_Schmidt_Lehrer-Student.jpg
1762	gu	Secondary school teachers	http://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%95%E0%AB%8D%E0%AA%B7%E0%AA%95	http://upload.wikimedia.org/wikipedia/commons/1/11/Koerperstrafe-_MA_Birkenrute.png
1763	gu	Secondary school teachers	http://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%95%E0%AB%8D%E0%AA%B7%E0%AA%95	http://upload.wikimedia.org/wikipedia/commons/4/40/Teacher_in_Laos.jpg
1764	gu	Secondary school teachers	http://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%95%E0%AB%8D%E0%AA%B7%E0%AA%95	http://upload.wikimedia.org/wikipedia/commons/7/7e/Bundesarchiv_Bild_183-13055-0008%2C_Hohendorf%2C_JP_mit_Dorflehrer.jpg
1765	gu	Secondary school teachers	http://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%95%E0%AB%8D%E0%AA%B7%E0%AA%95	http://upload.wikimedia.org/wikipedia/commons/f/f7/Jewish_Children_with_their_Teacher_in_Samarkand_cropped.jpg
